epoch;acc;loss;val_acc;val_loss
0;0.7538;0.03229266137674451;0.9309;0.010452757113357074
1;0.94158;0.00899639807267813;0.9559;0.006864644212895655
2;0.95364;0.007231121502395254;0.9642;0.005476854008004739
