epoch;acc;loss;val_acc;val_loss
0;0.10202;0.09017983293294907;0.103;0.0901574616909027
1;0.10202;0.09015218360900878;0.103;0.09013295528888703
2;0.10202;0.09012862739801407;0.103;0.09011211624145508
