epoch;acc;loss;val_acc;val_loss
0;0.09970000000238419;0.09016986358642579;0.1064;0.0899896546959877
1;0.11356000000476837;0.08997559317588806;0.1064;0.08998676707744599
2;0.11356000000476837;0.08997160240411758;0.1064;0.08999027987718582
