epoch;acc;loss;val_acc;val_loss
0;0.30364;0.08320050594329834;0.4556;0.0756967351436615
1;0.4985799999809265;0.07062999241352082;0.5506;0.06523451359272003
2;0.5823599999809265;0.0619372066116333;0.6424;0.0573591854095459
