epoch;acc;loss;val_acc;val_loss
0;0.07462;0.09024535407066345;0.0816;0.09020330276489258
1;0.0806;0.09013330538988114;0.0855;0.0901063466310501
2;0.08462;0.0900525047159195;0.0911;0.09003254752159119
