epoch;acc;loss;val_acc;val_loss
0;0.11224000000476837;0.089989241502285;0.1162;0.08995848941802978
1;0.11798;0.08996285112142563;0.1201;0.0899344633102417
2;0.12125999999523163;0.08994166034460067;0.1228;0.08991586513519287
