epoch;acc;loss;val_acc;val_loss
0;0.78136;0.02952786794163214;0.8996;0.014535411649693561
1;0.89206;0.015931207469528155;0.8959;0.015587443192228238
2;0.90764;0.013683714494536703;0.9278;0.010830666341209303
