epoch;acc;loss;val_acc;val_loss
0;0.32846;0.08628689943313599;0.5155;0.07958475148677827
1;0.56874;0.07217698572874069;0.6298;0.0639621681690216
2;0.68142;0.05790244186401367;0.7823;0.04997776094079018
