epoch;acc;loss;val_acc;val_loss
0;0.28146;0.08188156660079957;0.4444;0.06962171629667283
1;0.556;0.0592336438035965;0.6695;0.04638710405826569
2;0.71134;0.040824223487377166;0.7764;0.0337149680107832
