epoch;acc;loss;val_acc;val_loss
0;0.16398;0.08909014206409455;0.1998;0.08729330620765686
1;0.21368000000953674;0.08541562211513519;0.25;0.08312863326072693
2;0.3336200000190735;0.07783409214258194;0.4024;0.071184625852108
