epoch;acc;loss;val_acc;val_loss
0;0.56592;0.05409961964366958;0.8589;0.021816850449109915
1;0.8757;0.0188369820834836;0.9058;0.014395797459455207
2;0.90062;0.01536633575243617;0.9136;0.013172359155078448
