epoch;acc;loss;val_acc;val_loss
0;0.516179999961853;0.07377443069458008;0.7352;0.05357299654483795
1;0.7871399999809265;0.04282940117239952;0.8598;0.03155967193841934
2;0.8542399999618531;0.029424334298372268;0.8815;0.023488100558519364
