epoch;acc;loss;val_acc;val_loss
0;0.70086;0.04665800035893917;0.8766;0.023026475666463375
1;0.8741;0.021698824009001257;0.9011;0.017032931249961258
2;0.8916;0.017947765085697173;0.9083;0.015023642249405384
