epoch;acc;loss;val_acc;val_loss
0;0.1133;0.08999653339862823;0.1064;0.08999533846378327
1;0.11356;0.08999023196578025;0.1064;0.08999195504784584
2;0.11356;0.08998529114246369;0.1064;0.08998957448005676
