epoch;acc;loss;val_acc;val_loss
0;0.79356;0.02826691631369293;0.8805;0.018233680108748377
1;0.90556;0.014601871864777058;0.9143;0.013309852964396122
2;0.9106;0.014166240013464703;0.8939;0.01722962108116294
