epoch;acc;loss;val_acc;val_loss
0;0.25872;0.08591309017002582;0.5004;0.0728935021430254
1;0.71222;0.043975377505868676;0.833;0.025915743859496434
2;0.83768;0.024478560292070035;0.8727;0.018895155129446357
