epoch;acc;loss;val_acc;val_loss
0;0.11355999999523163;0.09106479245185851;0.1064;0.09085326666831971
1;0.11356000000238418;0.09064854339122773;0.1064;0.09054847540855408
2;0.11356;0.09042681256771087;0.1064;0.0903680231332779
