epoch;acc;loss;val_acc;val_loss
0;0.66086;0.053469396178126335;0.8701;0.025462724946439266
1;0.8758;0.02220691166520119;0.9005;0.016849686507880688
2;0.89488;0.01744034060060978;0.9096;0.014638245748542248
