epoch;acc;loss;val_acc;val_loss
0;0.1411;0.08967239594936371;0.2438;0.08794044952392578
1;0.35026;0.08626038747787476;0.457;0.0838573147535324
2;0.49142;0.08074727159976959;0.5365;0.07619507873058319
