epoch;acc;loss;val_acc;val_loss
0;0.91004;0.01347119619318284;0.9591;0.006688156892149709
1;0.9619;0.005975065636717482;0.9717;0.004523500180747942
2;0.97218;0.004418253129193327;0.9716;0.00438617994508968
