epoch;acc;loss;val_acc;val_loss
0;0.67198;0.048872818224430084;0.8756;0.019919271590188147
1;0.87306;0.019798552887141704;0.8875;0.0166671601427719
2;0.88562;0.01755763276398182;0.9009;0.014998443690780551
