epoch;acc;loss;val_acc;val_loss
0;0.71346;0.043892816932061686;0.899;0.016898433647688945
1;0.89544;0.016638588961577626;0.9159;0.01338596754943137
2;0.90896;0.014269198776592966;0.9239;0.01199158759601014
