epoch;acc;loss;val_acc;val_loss
0;0.13666;0.16970109514951706;0.0995;0.18009986209869386
1;0.09998;0.18000398339271545;0.1005;0.17990014500617982
2;0.10766;0.1784662087249756;0.1097;0.17806001143455505
