epoch;acc;loss;val_acc;val_loss
0;0.11159999999761581;0.08981339189767837;0.1278;0.08973176347017288
1;0.13117999999523164;0.08971711950063706;0.1487;0.08963256533145905
2;0.14910000000476836;0.08962074895858764;0.1668;0.08953248195648193
