epoch;acc;loss;val_acc;val_loss
0;0.847959999961853;0.022723909853100778;0.9201;0.012392531692795455
1;0.9278200000190735;0.011124973206818104;0.9454;0.008536811138410122
2;0.9433399999809265;0.008878400116562843;0.9385;0.009358613089984282
