epoch;acc;loss;val_acc;val_loss
0;0.94678;0.008043621385699877;0.9721;0.004304696558321911
1;0.97512;0.0038659337230863367;0.978;0.0032114869343880087
2;0.97952;0.003116090891290512;0.9798;0.003148272934358162
