epoch;acc;loss;val_acc;val_loss
0;0.41416;0.10853503218779341;0.8879;0.01642158776877259
1;0.89184;0.016193347319581084;0.8984;0.015154388278991451
2;0.91008;0.013736278432982436;0.9168;0.012601485589307668
