epoch;acc;loss;val_acc;val_loss
0;0.11847999999523162;0.08999733074188232;0.117;0.08999845588207245
1;0.12031999999761582;0.08999136182308197;0.1099;0.08999454774856568
2;0.11703999999761582;0.08998617109537124;0.1094;0.08999121755361557
