epoch;acc;loss;val_acc;val_loss
0;0.2027;0.08836339639663696;0.2492;0.08347459021806716
1;0.47254;0.06719980833783745;0.643;0.04950759822949767
2;0.71824;0.04002199049398303;0.8274;0.027126085429359226
