epoch;acc;loss;val_acc;val_loss
0;0.11754;0.17256705091953278;0.1;0.1799981116294861
1;0.10204;0.17958296823501588;0.0915;0.18170000414848328
2;0.09012;0.18197600380897522;0.0915;0.18170000414848328
