epoch;acc;loss;val_acc;val_loss
0;0.10847999999046326;0.08994509302139282;0.1582;0.08969567744731903
1;0.19096;0.08946565854787826;0.2344;0.08917815656661987
2;0.23543999999523163;0.08892427151203156;0.2615;0.0885569198846817
