epoch;acc;loss;val_acc;val_loss
0;0.62194;0.04915927417595871;0.8459;0.023576485333545134
1;0.86672;0.020291802097975743;0.904;0.014727089447469916
2;0.89414;0.016289770040758884;0.9198;0.012163127875304781
