epoch;acc;loss;val_acc;val_loss
0;0.41286;0.07977479814767838;0.5679;0.06701003863811493
1;0.6677;0.05586629186153412;0.7985;0.044569247895479204
2;0.8031;0.03953175305843353;0.8577;0.0319402399212122
