epoch;acc;loss;val_acc;val_loss
0;0.87396;0.019004524561517175;0.9247;0.011470048926604795
1;0.91488;0.013131274718932108;0.9276;0.0109258644372625
2;0.92492;0.01195333565379653;0.9225;0.012074312621013814
