epoch;acc;loss;val_acc;val_loss
0;0.10964000000953675;0.0912604841208458;0.1202;0.09107879526615142
1;0.11872;0.09109731521129608;0.1324;0.09091914694309235
2;0.1284799999976158;0.0909440200805664;0.1428;0.09076819474697113
