epoch;acc;loss;val_acc;val_loss
0;0.11352;0.0899894532752037;0.1081;0.08998447668552399
1;0.11434;0.08997296666145324;0.1074;0.08997451974153518
2;0.11418;0.08996043472051621;0.1072;0.08996564282178879
