epoch;acc;loss;val_acc;val_loss
0;0.7661;0.03274948298703413;0.9111;0.013709577046344202
1;0.91504;0.013279813288699588;0.933;0.010441481612038023
2;0.932;0.010600493927112984;0.9408;0.008961873757189823
