epoch;acc;loss;val_acc;val_loss
0;0.75254;0.03886568754371663;0.907;0.014477759220384178
1;0.89932;0.015298140033781528;0.9151;0.012725961471137998
2;0.90826;0.01405916009246619;0.9172;0.012504661375422938
